Year;Article;Part;Chapter;CRTOT;CONVIC;ACQUIT;CMED;CCLOSE;CONFES;RECONC;CIRCUMS;SPONS;AMNESTY;DEATH;COTHER;PROB;RELAMN;RELOTHR;SAMEVERD;CNOTCR;DENOPR;CEDU;LIFEIMP;IMP;IMP1;IMP12;IMP23;IMP35;IMP510;IMP1015;IMP1525;RESTOL;DISBAT;ARREST;CORRW;SRVRSTR;PUBLW;FINE;DEPR
2013;Article  176;1;V;72;47;0;0;25;3;8;5;3;1;0;5;12;1;0;NA;0;NA;0;0;3;1;2;0;0;0;0;0;0;0;0;1;0;0;30;0
2013;Article  176;2;V;16;12;0;0;4;0;0;1;3;0;0;0;9;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
2013;Article  176;3;V;5;5;0;0;0;0;0;0;0;0;0;0;5;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  177;1;V;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2013;Article  177;2;V;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2013;Article  177;3;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  178;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  179;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  180;1;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  180;2;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  181;1;V;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
2013;Article  181;2;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  182;0;V;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  183;1;V;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;0;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  183;2;V;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
2013;Article  184;1;V;5;3;0;0;2;1;0;0;1;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
2013;Article  184;2;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  185;1;VI;15701;14614;5;88;994;10;170;169;122;16;107;210;3481;5;119;NA;1;NA;189;0;672;397;185;50;35;5;0;0;15;0;359;43;0;4211;5704;1
2013;Article  185;2;VI;14667;13948;10;50;659;2;81;55;66;31;171;163;6618;6;85;NA;7;NA;83;0;4884;960;2012;1203;659;50;0;0;528;0;1325;5;0;135;360;0
2013;Article  185;3;VI;15546;15020;3;124;399;0;26;0;0;1;182;123;8446;2;7;NA;4;NA;63;0;6121;99;234;3027;2638;121;2;0;52;0;91;4;0;170;125;0
2013;Article  185;4;VI;97;95;0;0;2;0;0;0;0;0;0;2;43;0;0;NA;0;NA;0;0;51;0;2;11;15;23;0;0;0;0;0;1;0;0;0;0
2013;Article  185;5;VI;134;125;0;1;8;0;0;0;0;0;0;8;45;0;0;NA;0;NA;0;0;79;0;10;7;29;32;1;0;0;0;0;0;0;0;1;0
2013;Article  186;1;VI;1678;1577;1;17;83;0;9;15;17;5;14;13;445;1;10;NA;1;NA;9;0;135;38;50;18;27;2;0;0;2;0;67;4;0;334;578;0
2013;Article  186;2;VI;5091;4994;3;25;69;0;7;0;0;0;32;24;1964;0;2;NA;0;NA;6;0;2928;41;159;141;2486;101;0;0;28;0;29;7;0;19;16;1
2013;Article  186;3;VI;770;748;0;7;15;0;2;0;0;0;5;4;249;0;0;NA;0;NA;4;0;494;3;11;26;387;66;1;0;0;0;4;0;0;1;0;0
2013;Article  186;4;VI;4;4;0;0;0;0;0;0;0;0;0;0;2;0;0;NA;0;NA;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2013;Article  186;5;VI;24;24;0;0;0;0;0;0;0;0;0;0;4;0;0;NA;0;NA;0;0;20;0;1;1;8;10;0;0;0;0;0;0;0;0;0;0
2013;Article  187;1;VI;606;597;0;7;2;0;0;0;0;0;2;0;165;0;0;NA;0;NA;0;0;422;2;8;147;240;25;0;0;5;0;2;0;0;3;0;0
2013;Article  187;2;VI;792;773;0;3;16;0;0;0;0;0;10;5;118;0;1;NA;1;NA;0;0;648;4;14;34;133;463;0;0;6;0;0;0;0;0;0;0
2013;Article  187;3;VI;476;458;3;6;9;0;0;0;0;0;8;1;34;0;0;NA;0;NA;0;0;422;2;2;18;70;321;9;0;2;0;0;0;0;0;0;0
2013;Article  187;4;VI;246;237;0;4;5;0;0;0;0;0;5;0;3;0;0;NA;0;NA;0;0;234;1;3;5;25;167;33;0;0;0;0;0;0;0;0;0
2013;Article  188-1;1;VI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  188-1;2;VI;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2013;Article  189;1;VI;27;24;0;2;1;0;0;0;0;0;0;0;18;0;1;NA;0;NA;1;0;2;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0
2013;Article  189;2;VI;151;143;0;0;8;0;0;0;0;0;0;7;84;0;0;NA;0;NA;1;0;58;0;7;12;33;6;0;0;1;0;0;0;0;0;0;0
2013;Article  189;3;VI;32;32;0;0;0;0;0;0;0;0;0;0;14;0;0;NA;0;NA;0;0;18;0;1;0;10;7;0;0;0;0;0;0;0;0;0;0
2013;Article  189;4;VI;21;18;0;0;3;0;0;0;0;0;0;3;5;0;0;NA;0;NA;0;0;13;0;0;0;2;9;2;0;0;0;0;0;0;0;0;0
2013;Article  190;1;VI;1934;1477;1;3;453;114;154;24;12;19;13;98;268;3;9;NA;3;NA;16;0;15;5;5;3;1;1;0;0;46;0;1;7;1;339;786;1
2013;Article  190;2;VI;2069;1866;2;4;197;0;12;20;10;50;22;79;612;4;11;NA;0;NA;4;0;588;154;279;107;46;2;0;0;139;0;5;14;0;3;489;0
2013;Article  190;3;VI;224;214;1;1;8;0;0;0;0;0;2;6;140;0;0;NA;0;NA;0;0;66;4;3;19;32;8;0;0;2;0;0;0;0;0;6;0
2013;Article  190;4;VI;277;259;8;0;10;0;0;0;0;0;8;2;144;0;0;NA;0;NA;0;0;113;1;3;14;51;44;0;0;1;0;0;0;0;1;0;0
2013;Article  191;1;VI;630;536;0;0;94;4;10;18;14;17;1;30;191;2;0;NA;0;NA;0;0;14;3;7;2;2;0;0;0;9;0;0;9;0;2;309;0
2013;Article  191;2;VI;518;322;2;1;193;0;2;84;55;26;0;24;206;9;5;NA;2;NA;0;0;12;2;7;2;1;0;0;0;9;0;0;2;1;0;78;0
2013;Article  191;3;VI;533;503;1;0;29;0;2;0;0;1;1;21;416;1;8;NA;4;NA;0;0;43;1;2;18;20;2;0;0;10;0;0;0;0;0;25;0
2013;Article  191;4;VI;110;97;5;0;8;0;0;0;0;0;0;8;72;0;2;NA;0;NA;0;0;23;0;0;3;17;3;0;0;0;0;0;0;0;0;0;0
2013;Article  191;5;VI;172;150;4;0;18;0;0;0;0;0;5;12;92;0;3;NA;1;NA;0;0;54;1;0;11;21;21;0;0;0;0;0;0;0;0;1;0
2013;Article  192;1;VI;10;6;0;0;4;0;0;0;0;1;0;3;1;0;2;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0
2013;Article  192;2;VI;20;15;0;0;5;0;0;0;1;0;0;4;5;0;2;NA;0;NA;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;6;0
2013;Article  193;0;VI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  194;1;VI;3;1;0;0;2;0;1;0;0;0;0;1;0;0;0;NA;0;NA;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2013;Article  194;2;VI;110;102;0;4;4;0;0;0;0;0;1;1;59;0;0;NA;0;NA;2;0;43;3;2;7;20;11;0;0;0;0;0;0;0;0;0;0
2013;Article  194-1;1;VI;6;6;0;0;0;0;0;0;0;0;0;0;3;0;0;NA;0;NA;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2013;Article  194-1;2;VI;12;11;0;1;0;0;0;0;0;0;0;0;9;0;0;NA;0;NA;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2013;Article  194-1;3;VI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  195;0;VI;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2013;Article  196;0;VI;3;2;0;0;1;0;0;0;0;1;0;0;2;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  197;0;VI;11;4;0;0;7;1;0;0;0;2;0;4;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0
2013;Article  197-1;1;VI;16;11;0;0;5;1;0;3;0;0;0;1;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0
2013;Article  197-1;2;VI;12;8;0;0;4;4;0;0;0;0;0;0;5;1;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2013;Article  197-1;3;VI;4;2;0;0;2;0;0;1;0;0;0;1;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2013;Article  197-1;4;VI;15;6;0;0;9;0;0;3;2;1;0;3;4;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2013;Article  198;0;VI;432;403;0;0;29;1;1;9;5;3;3;3;271;1;4;NA;0;NA;4;0;57;28;19;5;5;0;0;0;15;0;30;1;0;6;18;0
2013;Article  199;1;VII;72;71;0;0;1;0;0;0;0;0;0;1;50;0;0;NA;0;NA;0;0;18;0;1;8;7;2;0;0;1;0;0;0;0;0;2;0
2013;Article  199;2;VII;55;55;0;0;0;0;0;0;0;0;0;0;33;0;0;NA;0;NA;0;0;19;0;1;0;13;5;0;0;0;0;0;0;0;0;3;0
2013;Article  199;3;VII;4;3;0;0;1;0;0;0;0;0;1;0;0;0;0;NA;0;NA;0;0;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2013;Article  200;1;VII;3;2;0;0;1;0;0;0;0;1;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2013;Article  200;2;VII;7;5;1;0;1;0;0;0;0;0;0;1;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
2013;Article  201;1;VII;84;80;0;0;4;0;0;0;0;0;1;2;57;0;0;NA;1;NA;0;0;8;0;1;3;4;0;0;0;0;0;0;0;0;0;15;0
2013;Article  201;2;VII;21;16;0;0;5;0;0;0;0;0;0;5;14;0;0;NA;0;NA;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  202;1;VII;3;0;0;0;3;0;0;0;0;0;0;3;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  202;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  203;1;VII;17;14;0;0;3;1;0;1;0;0;0;0;0;0;0;NA;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;12;0
2013;Article  203;2;VII;4;3;0;0;1;0;0;0;0;0;0;1;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
2013;Article  203-1;1;VII;11;4;0;2;5;0;0;1;0;0;1;3;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
2013;Article  203-1;2;VII;6;5;0;0;1;0;0;0;0;0;0;1;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
2013;Article  203-2;1;VII;209;189;3;0;17;1;0;0;4;5;3;4;1;0;0;NA;0;NA;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;186;0
2013;Article  203-2;2;VII;12;11;0;0;1;0;0;0;1;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0
2013;Article  204;1;VII;286;217;0;1;68;44;0;11;2;1;0;10;9;0;2;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206;0
2013;Article  204;2;VII;46;34;1;0;11;0;0;2;4;2;0;3;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;31;0
2013;Article  204;3;VII;78;78;0;0;0;0;0;0;0;0;0;0;62;0;0;NA;0;NA;0;0;11;0;0;0;8;3;0;0;0;0;0;0;0;0;5;0
2013;Article  205;1;VII;80;40;1;0;39;3;0;1;0;7;0;28;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;38;0
2013;Article  205;2;VII;94;43;0;0;51;0;0;7;1;31;0;12;3;2;2;NA;0;NA;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;35;0
2013;Article  206;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  206;2;VII;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  206;3;VII;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2013;Article  207;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  207;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  207;3;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  208;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  209;1;VII;17;14;0;0;3;0;0;0;0;0;1;2;12;0;0;NA;0;NA;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  209;2;VII;8;7;0;0;1;0;0;0;0;0;1;0;1;0;0;NA;0;NA;0;0;6;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0
2013;Article  209;3;VII;22;21;0;1;0;0;0;0;0;0;0;0;8;0;0;NA;0;NA;0;0;13;0;0;1;3;6;3;0;0;0;0;0;0;0;0;0
2013;Article  209-1;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  209-1;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  210;1;VII;7;2;0;0;5;1;0;0;0;2;0;2;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2013;Article  210;2;VII;3;3;0;0;0;0;0;0;0;0;0;0;3;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  211;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  211;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  212;1;VII;158;34;0;0;124;3;0;8;1;4;1;106;2;0;0;NA;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;3
2013;Article  212;2;VII;78;19;0;0;59;0;0;1;0;14;1;42;1;0;4;NA;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0
2013;Article  212;3;VII;100;60;6;0;34;0;0;0;0;3;1;26;20;0;0;NA;4;NA;0;0;1;0;1;0;0;0;0;0;3;0;1;0;0;0;35;0
2013;Article  212-1;1;VII;23;4;0;0;19;0;0;1;0;1;0;16;0;0;0;NA;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1
2013;Article  212-1;2;VII;16;0;0;0;16;1;0;1;1;0;0;13;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  212-1;3;VII;8;2;1;1;4;0;0;0;0;1;0;2;0;0;0;NA;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2013;Article  213;1;VII;902;785;1;1;115;77;0;22;2;2;3;9;4;0;1;NA;0;NA;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;647;131;0
2013;Article  213;2;VII;29;28;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27;0
2013;Article  214;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  215;0;VII;2;0;0;0;2;0;0;0;0;0;0;2;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  216;1;VII;6;3;0;0;3;0;0;2;0;0;1;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
2013;Article  216;2;VII;5;3;0;0;2;0;0;0;0;0;2;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
2013;Article  217;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  217;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  218;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  219;0;VII;4;1;0;0;3;0;0;0;0;1;0;2;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2013;Article  220;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  221;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  222;1;VII;82;73;0;0;9;4;0;0;1;0;0;4;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;72;0
2013;Article  222;2;VII;20;9;0;0;11;0;0;0;3;0;0;8;2;0;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
2013;Article  222-1;1;VII;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0
2013;Article  222-1;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  223;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  223;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  223;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  223-1;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  223-2;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  224;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  224;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  224;3;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  225;1;VII;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  225;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  226;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  226;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  227;0;VII;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2013;Article  228;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  228;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  229;1;VII;10;8;0;0;2;1;1;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
2013;Article  229;2;VII;5;1;0;0;4;0;0;1;0;0;0;3;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2013;Article  229;3;VII;8;7;0;0;1;0;0;0;0;0;0;1;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0
2013;Article  231;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  232;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  232-1;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  232-1;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  232-1;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  232-1;3;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  232-1;4;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  232-2;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  232-2;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  233;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  233;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  234;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  234;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  234;3;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  235;0;VII;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  235-1;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  235-1;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  235-2;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Article  235-2;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
